StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Visual,Reading,Auditorial,Kinesthetic,Preferred_Style
416,A,0.25,0.5,0.5,0.0,0.25,1.0,0.75,0.25,0.25,0.75,0.5,0.75,0.0,0.0,0.25,0.5,0.25,0.75,0.75,0.5,0.5,0.75,0.75,1.0,0.75,0.0,0.5,0.5,0.4444444444444444,0.4166666666666667,0.85,0.36363636363636365,A
595,"A, R",0.0,0.25,1.0,0.5,0.5,1.0,0.5,0.75,0.0,0.25,0.75,0.0,0.75,0.5,0.0,0.75,0.5,1.0,0.5,1.0,0.5,1.0,0.75,0.75,1.0,0.25,0.75,0.5,0.5555555555555556,0.8333333333333334,0.9,0.36363636363636365,A
29,A,0.25,0.25,0.75,0.5,0.75,0.0,0.25,0.0,0.5,0.0,0.25,0.5,0.5,1.0,0.5,0.25,0.5,0.0,0.25,0.25,0.25,1.0,1.0,0.75,0.75,0.75,0.0,0.5,0.25,0.4166666666666667,0.7,0.4772727272727273,K
9,A,0.5,0.25,1.0,0.25,0.5,1.0,0.5,0.0,0.75,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.25,0.4166666666666667,0.5833333333333334,0.85,0.36363636363636365,A
93,A,0.25,0.75,0.75,0.0,0.25,0.75,0.5,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,1.0,0.25,0.0,1.0,1.0,0.5,0.75,0.5,0.75,0.0,0.0,0.3888888888888889,0.5833333333333334,0.7,0.3181818181818182,V
102,"V, K, R",1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.75,1.0,0.75,0.75,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.75,0.25,0.25,0.75,0.25,0.75,0.5,0.75,0.6944444444444444,0.75,0.4,0.7954545454545454,K
581,"R, V",0.5,1.0,0.5,0.75,1.0,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.75,1.0,0.5,0.5,1.0,1.0,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0.5833333333333334,0.5,0.5909090909090909,K
666,"V, R, K",1.0,0.75,1.0,0.75,1.0,0.5,0.75,0.5,0.75,0.5,1.0,0.75,0.5,0.5,1.0,0.75,0.75,1.0,0.5,1.0,0.75,0.5,1.0,0.0,0.75,0.75,1.0,0.75,0.7777777777777778,0.9166666666666666,0.55,0.75,K
320,"V, A",0.5,0.75,0.25,0.0,0.5,1.0,0.25,0.5,0.0,0.25,0.25,0.75,0.5,0.25,0.75,1.0,0.75,0.5,1.0,0.25,1.0,0.75,1.0,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.85,0.3409090909090909,V
486,"V, R, K",1.0,1.0,0.75,0.75,0.25,0.0,0.5,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.5,0.75,0.25,1.0,1.0,1.0,0.8888888888888888,0.75,0.4,0.8409090909090909,K
184,A,0.25,0.75,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,1.0,0.75,0.5,0.75,0.5,0.25,1.0,0.75,0.5,0.75,0.0,0.5,0.0,0.6388888888888888,0.5,0.8,0.4090909090909091,V
608,K,1.0,0.75,0.25,0.5,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.25,1.0,0.0,0.5,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.5,0.75,0.75,0.75,0.6111111111111112,0.4166666666666667,0.45,0.75,K
497,A,0.5,0.75,0.5,0.5,1.0,1.0,0.75,0.0,0.25,0.25,0.5,0.25,0.5,0.25,0.75,0.75,0.0,0.25,0.5,0.25,0.0,0.75,1.0,0.5,1.0,0.25,0.25,0.0,0.3611111111111111,0.4166666666666667,0.85,0.4090909090909091,A
633,"R, K",1.0,0.25,0.75,0.75,1.0,0.75,1.0,0.0,0.75,0.75,1.0,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.25,1.0,0.4166666666666667,0.6666666666666666,0.5,0.7727272727272727,K
220,V,0.5,1.0,0.5,0.75,0.75,0.5,0.0,1.0,1.0,0.5,0.75,0.5,0.5,0.75,0.5,0.5,1.0,1.0,0.75,1.0,0.5,0.5,0.25,0.0,1.0,0.5,0.75,0.0,0.7777777777777778,0.75,0.45,0.5227272727272727,V
129,K,0.75,0.5,0.75,0.25,1.0,0.5,1.0,0.25,0.5,0.5,0.75,1.0,0.25,0.75,0.75,1.0,0.25,1.0,0.25,0.25,0.0,0.0,0.25,0.5,0.25,1.0,0.0,0.25,0.3611111111111111,0.6666666666666666,0.3,0.7045454545454546,K
226,"A, V, K",0.75,1.0,0.75,0.5,0.5,1.0,0.5,0.75,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.5,0.25,0.75,1.0,0.75,0.75,0.0,0.75,0.75,0.6666666666666666,0.5833333333333334,0.85,0.6818181818181818,K
87,"A, R",0.25,0.5,0.5,0.75,0.75,0.25,0.5,0.5,0.5,0.75,0.5,0.0,0.5,0.25,0.0,0.0,0.25,0.75,0.5,0.0,0.75,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,0.5,K
318,"K, R, A",0.5,0.25,0.75,0.0,0.75,0.5,1.0,0.75,1.0,0.75,1.0,0.75,0.5,0.75,0.25,0.5,0.25,1.0,0.0,0.75,0.5,0.75,1.0,1.0,0.0,1.0,0.75,0.5,0.4444444444444444,0.5833333333333334,0.65,0.7727272727272727,K
223,"A, V, K",1.0,1.0,0.25,0.25,0.75,0.75,0.5,0.5,1.0,0.75,0.75,0.0,1.0,1.0,1.0,0.75,1.0,0.25,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.5,0.75,0.7777777777777778,0.25,0.9,0.75,K
81,"A, R, K",0.5,1.0,0.5,0.75,0.75,0.75,0.75,0.5,0.75,1.0,1.0,0.5,1.0,0.75,0.0,0.5,0.5,0.75,0.5,0.75,0.25,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5277777777777778,0.6666666666666666,0.75,0.8181818181818182,K
62,V,0.5,1.0,0.0,0.25,0.0,0.5,0.5,0.75,0.75,0.5,0.25,0.5,1.0,0.75,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.75,0.25,0.75,0.25,0.3,0.5,V
466,"V, R",0.5,0.75,0.5,1.0,0.25,0.5,0.0,1.0,0.25,0.5,0.75,0.25,0.5,0.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.25,0.75,1.0,0.75,0.8055555555555556,0.75,0.4,0.4090909090909091,V
52,"R, V",0.75,1.0,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.5,0.25,0.5,0.75,0.75,1.0,1.0,0.75,1.0,0.5,0.75,1.0,0.75,0.5,0.0,0.5,0.25,1.0,0.0,0.8611111111111112,0.75,0.4,0.45454545454545453,V
502,K,0.75,0.5,0.5,0.0,0.5,1.0,0.75,0.25,1.0,0.75,0.75,0.5,0.5,0.75,0.0,0.75,0.5,0.5,0.5,0.0,0.75,0.5,0.5,0.25,0.5,1.0,0.75,0.5,0.4444444444444444,0.3333333333333333,0.55,0.7045454545454546,K
688,"R, V",0.5,1.0,1.0,1.0,0.0,0.5,0.25,0.75,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.25,1.0,1.0,0.75,0.75,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.7222222222222222,1.0,0.4,0.25,V
506,K,0.25,0.0,0.0,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.0,0.75,0.75,0.25,0.0,0.5,0.25,0.5,0.5,1.0,0.0,0.75,0.0,0.0,0.25,0.25,1.0,0.3888888888888889,0.25,0.25,0.5681818181818182,K
451,"A, K",1.0,0.25,0.25,0.25,0.0,0.5,1.0,0.5,0.75,0.5,0.0,0.5,0.75,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.75,1.0,0.75,1.0,0.25,1.0,0.3611111111111111,0.3333333333333333,0.8,0.6818181818181818,K
602,K,1.0,0.5,0.25,0.5,1.0,0.25,0.5,0.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.0,0.0,0.25,0.5,0.0,0.5,0.25,0.5,0.5,0.75,0.5,0.0,0.3611111111111111,0.25,0.4,0.7727272727272727,K
714,K,1.0,0.75,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.75,0.75,0.75,0.75,1.0,0.75,0.5,1.0,0.75,0.5,0.0,0.25,0.5,0.5,0.0,0.5,0.75,0.5,0.75,0.5,0.3333333333333333,0.45,0.6590909090909091,K
321,"R, K",0.75,0.5,1.0,0.75,0.75,0.25,0.0,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.5,0.25,1.0,0.75,1.0,0.25,0.5,0.75,0.5,0.5,1.0,0.0,0.75,0.4444444444444444,0.9166666666666666,0.5,0.8181818181818182,K
363,R,0.5,0.75,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.0,1.0,0.25,0.25,0.25,0.75,0.5,0.5,1.0,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.25,1.0,0.0,0.6388888888888888,1.0,0.45,0.38636363636363635,V
683,V,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.5,1.0,0.25,0.75,0.0,1.0,0.25,0.75,0.75,0.25,0.0,0.75,0.0,0.5,0.5,0.75,1.0,0.6388888888888888,0.4166666666666667,0.35,0.5681818181818182,"V, K"
430,K,0.75,0.25,0.5,0.5,1.0,0.5,0.75,0.25,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.0,0.25,0.0,0.25,0.5,0.75,0.75,0.5,0.0,0.0,0.5,0.5,1.0,0.3611111111111111,0.3333333333333333,0.35,0.8181818181818182,K
353,"A, K",0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.25,1.0,0.5,0.5,0.75,0.25,1.0,0.75,0.5,0.5,0.0,0.75,0.5,0.25,1.0,0.75,0.75,1.0,0.5,0.25,0.75,0.4722222222222222,0.3333333333333333,0.9,0.6363636363636364,K
413,"R, K",0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.75,0.5,0.5,1.0,0.5,1.0,0.3055555555555556,1.0,0.45,0.8409090909090909,K
539,R,0.25,0.0,0.75,1.0,0.75,0.5,0.5,0.0,0.0,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.0,1.0,0.3333333333333333,0.75,0.45,0.45454545454545453,K
646,R,0.0,0.5,0.0,0.75,0.75,0.5,0.5,0.25,0.5,0.0,0.75,0.75,0.5,1.0,0.5,0.0,0.75,0.5,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.5,1.0,0.3611111111111111,0.4166666666666667,0.35,0.5454545454545454,K
772,K,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.5,0.25,0.25,0.75,0.75,0.5,0.75,0.3611111111111111,0.25,0.35,0.7272727272727273,K
311,"A, R, V",0.5,1.0,0.5,0.75,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.25,0.25,0.5,0.0,0.75,1.0,0.5,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.75,0.8055555555555556,0.5833333333333334,0.85,0.4318181818181818,V
786,"R, A",0.25,0.25,0.5,0.75,0.25,0.5,0.75,0.75,0.0,0.25,0.5,0.5,0.75,0.25,0.25,0.5,0.25,1.0,0.25,1.0,0.25,1.0,0.5,0.75,0.75,0.5,0.25,0.25,0.4166666666666667,0.75,0.7,0.38636363636363635,K
301,V,0.5,1.0,0.0,0.0,0.0,0.25,0.75,1.0,1.0,0.25,0.25,0.5,0.5,0.25,0.0,0.5,0.75,0.0,0.5,0.25,0.75,0.5,0.0,0.25,0.25,0.0,0.75,0.5,0.6111111111111112,0.0,0.25,0.4090909090909091,V
90,"R, K",0.5,0.5,0.75,1.0,0.25,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.5,0.25,1.0,0.25,0.75,0.5,0.5,0.0,1.0,0.4166666666666667,0.8333333333333334,0.7,0.6590909090909091,K
577,V,0.25,0.75,0.25,0.25,0.5,0.0,0.5,1.0,0.75,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.0,0.0,0.75,0.5,0.7222222222222222,0.25,0.2,0.36363636363636365,V
709,K,0.75,0.25,0.5,0.25,0.75,0.25,1.0,0.5,1.0,0.75,1.0,0.25,0.25,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.4166666666666667,0.45,0.7045454545454546,K
400,"V, K",1.0,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.0,1.0,0.25,0.0,0.75,0.75,1.0,0.5,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.75,0.75,1.0,0.75,0.4166666666666667,0.55,0.6136363636363636,V
517,"R, A",0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.25,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.5,1.0,1.0,0.0,0.75,1.0,0.75,1.0,0.5,0.25,0.25,0.5,0.4722222222222222,1.0,0.85,0.3181818181818182,V
481,"V, K, R",0.75,0.0,0.75,0.75,0.75,0.75,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.75,0.25,0.5,0.75,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.8181818181818182,K
660,"V, R, A",0.5,0.5,0.75,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.75,1.0,0.75,0.5,1.0,0.75,0.75,0.75,1.0,0.5,0.75,1.0,0.0,0.75,0.5,0.75,0.9166666666666666,0.75,0.4318181818181818,V
11,"R, K, A",1.0,0.0,1.0,0.75,1.0,0.0,0.5,0.25,1.0,0.75,0.75,1.0,0.75,1.0,0.25,0.5,0.25,0.5,0.5,0.25,0.0,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.2777777777777778,0.75,0.6,0.8636363636363636,K
164,"A, K",0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.75,1.0,1.0,0.75,1.0,0.0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.75,1.0,1.0,0.5,0.75,0.75,0.3611111111111111,0.5,0.8,0.7272727272727273,K
150,R,0.0,0.5,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.25,0.0,0.5,1.0,0.25,0.25,0.5,0.5,0.4722222222222222,0.8333333333333334,0.45,0.38636363636363635,V
428,"K, A, V",0.75,1.0,0.5,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.25,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.75,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.8055555555555556,0.25,0.85,0.6363636363636364,V
600,K,0.75,0.5,0.75,0.5,0.0,0.25,0.75,0.25,1.0,0.75,1.0,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0.5,0.25,1.0,0.25,0.75,0.5,1.0,0.4166666666666667,0.5833333333333334,0.45,0.7272727272727273,K
352,V,0.5,1.0,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.0,0.5,0.75,0.25,1.0,0.75,0.75,0.5,0.5,0.75,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.5,0.8333333333333334,0.4166666666666667,0.4,0.45454545454545453,V
789,R,0.25,0.5,0.5,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.25,0.0,1.0,0.25,0.25,0.25,0.5,0.75,0.25,0.25,0.5,0.75,0.0,0.5,0.5,0.25,1.0,0.0,0.4444444444444444,0.6666666666666666,0.45,0.3181818181818182,"V, K"
702,A,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.0,1.0,0.0,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.75,1.0,1.0,0.75,0.25,0.4444444444444444,0.16666666666666666,0.7,0.4090909090909091,K
214,"A, K, R",1.0,0.5,1.0,0.75,1.0,0.5,1.0,0.0,1.0,1.0,0.75,0.5,1.0,0.75,0.75,0.5,0.0,0.75,0.5,0.25,0.5,1.0,0.75,1.0,0.5,1.0,0.0,0.5,0.3333333333333333,0.8333333333333334,0.75,0.8636363636363636,K
485,A,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.0,0.5,0.75,0.75,0.5,0.25,0.75,0.5,0.75,0.25,0.0,0.5,0.5,0.0,0.75,0.5,1.0,1.0,0.25,0.5,0.5,0.4166666666666667,0.3333333333333333,0.75,0.5,K
716,V,0.5,1.0,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.0,0.5,0.25,0.75,0.5,0.75,1.0,0.5,0.0,0.75,1.0,0.75,0.0,0.75,0.5,0.25,1.0,0.75,0.5,0.8055555555555556,0.3333333333333333,0.45,0.4772727272727273,V
795,"A, K",1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,1.0,0.5,0.5,0.5,1.0,0.5,0.75,0.5,1.0,0.25,1.0,1.0,0.25,0.5,1.0,0.5,0.3333333333333333,0.85,0.8181818181818182,K
362,A,0.75,0.25,0.5,0.5,0.25,1.0,0.0,0.5,0.75,1.0,0.25,0.0,0.5,0.5,0.25,0.0,0.5,0.25,0.5,0.5,0.75,1.0,0.75,0.75,0.75,1.0,0.5,0.25,0.4166666666666667,0.4166666666666667,0.85,0.4772727272727273,K
540,"R, A, K",0.75,0.0,0.75,1.0,0.0,0.75,0.25,0.0,1.0,0.75,1.0,0.5,0.75,0.75,0.5,0.75,0.5,1.0,0.75,0.5,0.25,0.75,0.75,1.0,0.75,0.75,0.5,0.5,0.4166666666666667,0.9166666666666666,0.8,0.6363636363636364,K
46,"A, K, V",1.0,0.75,0.25,0.0,0.75,0.75,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.75,1.0,0.75,0.8888888888888888,0.25,0.65,0.7727272727272727,K
104,K,0.25,0.0,0.5,0.0,0.75,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.25,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.4,0.7045454545454546,K
264,"K, A",0.25,0.5,0.5,0.75,1.0,0.75,0.5,0.0,0.0,0.75,0.5,0.75,0.5,0.75,0.5,0.25,1.0,0.5,0.5,0.5,0.75,0.5,0.75,0.75,1.0,1.0,0.0,0.5,0.4444444444444444,0.5833333333333334,0.75,0.5909090909090909,K
475,"V, R",0.5,1.0,0.25,0.75,0.25,0.25,0.0,0.75,0.75,1.0,0.5,0.25,0.25,0.25,0.75,1.0,1.0,1.0,0.0,0.75,0.75,0.0,0.5,0.5,0.75,0.75,0.75,0.25,0.75,0.6666666666666666,0.4,0.4318181818181818,V
228,"K, A, V",1.0,0.5,0.5,1.0,1.0,0.5,0.75,1.0,0.5,0.75,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.8055555555555556,0.6666666666666666,0.7,0.7727272727272727,K
246,"V, K",1.0,0.75,0.0,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,1.0,0.5,0.75,0.75,0.0,0.5,0.0,0.5,0.0,0.75,1.0,0.5,0.6944444444444444,0.3333333333333333,0.25,0.6590909090909091,K
340,"A, K, R",1.0,0.5,0.25,1.0,0.75,0.0,0.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.0,0.75,0.5,1.0,0.0,0.75,0.0,0.0,1.0,0.75,0.75,1.0,0.5,0.0,0.3888888888888889,0.75,0.5,0.7272727272727273,K
531,"R, K, A",1.0,0.5,1.0,0.5,1.0,0.75,1.0,0.75,0.75,0.0,0.75,0.5,0.5,1.0,0.25,0.25,0.5,0.75,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.25,1.0,0.3333333333333333,0.75,0.75,0.7727272727272727,K
158,"A, V",0.5,1.0,0.0,0.75,0.0,0.5,0.25,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.5,1.0,0.5,0.0,0.25,1.0,0.0,0.25,0.5,0.5,0.7222222222222222,0.5,0.35,0.45454545454545453,V
663,"V, A",0.5,0.25,0.25,0.0,0.25,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.75,0.5,0.5,0.5,1.0,0.75,0.75,0.75,0.5,1.0,0.25,0.75,0.0,0.7222222222222222,0.25,0.7,0.38636363636363635,V
247,K,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.75,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.25,0.0,0.75,0.25,1.0,0.5,0.75,0.4722222222222222,0.3333333333333333,0.3,0.7954545454545454,K
154,"A, K",0.75,0.5,0.75,0.5,0.75,1.0,1.0,0.0,1.0,0.75,1.0,1.0,0.0,1.0,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.75,0.5,0.0,1.0,1.0,0.5,0.75,0.5277777777777778,0.5833333333333334,0.65,0.8181818181818182,K
749,"V, A",0.5,0.75,0.5,0.25,0.5,1.0,0.0,0.75,0.5,0.75,0.0,0.25,0.5,0.5,1.0,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.5,0.75,0.75,0.75,1.0,0.5,0.7222222222222222,0.4166666666666667,0.7,0.4318181818181818,V
375,"A, R",0.75,0.5,1.0,0.75,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0.5,0.75,0.0,0.75,1.0,0.75,0.0,0.25,0.5,0.5,0.4166666666666667,0.8333333333333334,0.65,0.45454545454545453,K
7,R,1.0,0.25,0.75,0.25,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.5,0.5,0.75,0.5,0.5,0.0,1.0,0.5,0.25,0.0,0.5,0.25,0.25,0.5,0.4166666666666667,0.5,0.25,0.4090909090909091,K
191,K,0.75,0.0,0.25,0.5,0.75,0.5,0.5,0.5,1.0,0.5,0.25,0.75,0.75,1.0,0.5,0.75,1.0,1.0,0.5,0.0,0.5,0.0,0.75,0.75,0.5,1.0,0.5,0.25,0.4722222222222222,0.5833333333333334,0.5,0.6818181818181818,K
676,"R, V, A",0.25,0.5,1.0,1.0,0.25,1.0,0.5,0.0,0.0,0.25,0.5,0.75,0.25,0.25,0.75,0.75,1.0,1.0,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.5,0.6666666666666666,1.0,0.9,0.36363636363636365,V
373,"K, R",0.5,0.5,0.25,1.0,0.75,0.0,0.0,0.25,0.25,0.5,1.0,1.0,0.25,1.0,0.0,0.25,0.5,0.5,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.4722222222222222,0.5833333333333334,0.4,0.6136363636363636,K
398,"R, V, A",0.75,0.75,0.5,0.75,0.25,1.0,0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.75,0.0,0.0,0.75,1.0,0.5,0.9166666666666666,0.6666666666666666,0.5,0.5,V
123,K,0.75,0.75,0.5,0.5,1.0,0.25,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.75,0.5,0.0,0.5,0.5,1.0,0.5,0.75,0.6111111111111112,0.4166666666666667,0.35,0.8636363636363636,K
553,"V, R",0.0,0.5,1.0,0.75,0.25,0.5,0.5,1.0,0.25,0.0,0.25,0.5,0.5,0.0,0.0,1.0,0.75,1.0,1.0,0.5,0.75,0.5,0.0,0.25,0.75,0.25,1.0,0.5,0.7222222222222222,0.9166666666666666,0.4,0.2727272727272727,V
494,"V, K, A",1.0,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.5,1.0,1.0,0.75,0.5,0.75,0.75,1.0,1.0,0.75,0.5,0.75,0.75,1.0,1.0,0.9166666666666666,0.5833333333333334,0.6,0.8409090909090909,K
215,"R, A, K",1.0,0.25,0.25,0.75,1.0,0.75,0.0,0.25,0.5,0.5,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.75,0.5,1.0,0.5277777777777778,0.6666666666666666,0.85,0.75,K
51,A,0.5,0.25,0.25,0.5,0.25,0.5,0.0,0.75,0.5,0.5,0.25,0.5,0.25,0.75,0.5,1.0,0.5,0.5,0.0,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.5,0.5,0.5277777777777778,0.4166666666666667,0.75,0.45454545454545453,K
614,"V, R, A",0.25,1.0,0.75,0.75,0.5,0.0,1.0,0.25,0.5,0.25,0.5,0.25,0.75,0.25,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,1.0,0.5,0.75,0.0,0.8055555555555556,0.8333333333333334,0.7,0.4318181818181818,V
59,K,1.0,0.0,0.5,0.75,0.75,0.5,1.0,0.25,0.75,1.0,0.5,1.0,1.0,1.0,0.5,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.5,1.0,0.25,0.75,0.5,0.75,0.4166666666666667,0.5,0.55,0.8636363636363636,K
689,V,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.75,0.25,0.5,0.5,0.75,1.0,1.0,0.75,1.0,0.5,1.0,0.5,0.25,0.25,0.5,0.25,0.75,0.0,0.8888888888888888,0.4166666666666667,0.3,0.38636363636363635,V
491,K,0.75,0.75,0.0,0.5,0.75,0.5,1.0,0.75,0.5,1.0,0.75,1.0,1.0,0.75,0.0,0.5,0.0,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.5,1.0,0.0,1.0,0.4166666666666667,0.3333333333333333,0.4,0.8636363636363636,K
699,A,0.5,1.0,0.5,0.0,0.5,0.75,1.0,0.75,0.75,0.75,0.25,0.0,0.5,0.0,0.5,1.0,0.25,0.5,0.75,0.25,0.25,1.0,0.75,0.75,1.0,0.25,0.5,0.0,0.5833333333333334,0.3333333333333333,0.85,0.4090909090909091,V
562,R,0.25,0.0,0.5,1.0,0.0,0.5,0.75,0.75,0.0,0.25,0.5,0.5,0.0,0.75,0.5,0.0,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.3888888888888889,0.8333333333333334,0.45,0.38636363636363635,K
